gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_bucket,services_count,monthly_to_total_ratio,internet_no_techsupport,ExpectedTenure,CLV
0,1,0,0,36,1,2,1,0,0,0,0,0,0,0,1,0,74.9,2659.45,2,3,0.9862965435395341,1,36,2696.4
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,117.6,8308.9,2,9,0.9813043272864702,0,72,8467.199999999999
1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.9,505.45,2,1,1.0159798994974876,0,25,497.49999999999994
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,0,2,1.0,1,24,1671.6000000000001
0,0,0,0,9,1,0,0,2,2,0,0,2,2,0,1,2,74.65,703.55,3,6,1.0471831510009675,1,24,1791.6000000000001
0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3959.15,2,6,0.9773748395378692,0,41,4050.7999999999997
1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1,6538.45,2,7,1.0006197967678747,0,64,6534.4
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,45.65,191.05,0,2,1.0462760131434832,1,24,1095.6
0,0,1,1,5,1,0,1,0,2,0,0,0,2,0,1,2,83.6,404.2,0,4,0.9669856459330143,1,24,2006.3999999999999
1,0,1,0,17,1,0,0,2,2,0,0,0,2,1,0,3,64.8,1175.6,1,5,1.0671750181554103,1,24,1555.1999999999998
0,0,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.35,1358.85,1,6,1.0416235483500058,1,24,2408.3999999999996
1,0,1,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.3,738.2,3,2,1.0500711237553344,1,24,1687.1999999999998
1,0,0,0,24,1,0,1,0,2,2,0,0,2,0,1,2,89.55,2187.15,1,5,1.0176577331099945,1,24,2149.2
1,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,3,19.45,113.5,0,1,0.972579263067695,0,24,466.79999999999995
0,0,0,0,8,1,0,0,2,0,0,2,0,2,0,0,0,66.05,574.5,3,5,1.0872445117335352,0,24,1585.1999999999998
0,0,0,0,48,1,2,0,2,2,2,0,2,2,1,1,1,83.45,3887.85,2,8,0.9706036548831635,1,48,4005.6000000000004
1,0,1,0,55,1,2,2,1,1,1,1,1,1,2,0,0,25.7,1443.65,2,2,1.0213300318358685,0,55,1413.5
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,23.45,23.45,0,1,1.0,1,24,562.8
1,0,1,0,57,1,2,1,0,0,2,2,2,2,2,0,2,107.95,5969.85,2,7,0.9702103800492431,0,57,6153.150000000001
1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,2,90.45,593.45,3,5,0.9372976387901762,1,24,2170.8
1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,69.35,712.25,3,5,0.9336697909156454,1,24,1664.3999999999999
0,0,1,1,6,1,0,0,0,0,0,2,0,0,0,1,3,48.8,297.35,0,3,1.0155396174863391,0,24,1171.1999999999998
1,1,1,0,9,1,0,2,1,1,1,1,1,1,1,0,1,19.85,183.15,3,1,1.0251889168765742,0,24,476.40000000000003
0,1,0,0,52,1,2,1,2,2,2,0,2,2,0,0,1,108.1,5839.3,2,8,1.0387995445812284,1,52,5621.2
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,0,1,1.0,0,24,484.79999999999995
0,0,0,0,19,0,1,0,0,0,0,0,2,2,1,1,1,44.85,893.55,1,3,1.048582995951417,1,24,1076.4
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,2,75.35,338.1,0,3,1.121765096217651,1,24,1808.3999999999999
0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,20.45,34.8,0,1,0.8508557457212713,0,24,490.79999999999995
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,2,19.0,348.8,1,1,1.0198830409356725,0,24,456.0
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,3,45.15,438.4,3,2,1.2137320044296789,1,24,1083.6
1,0,0,0,25,1,2,1,0,0,0,0,2,2,0,1,0,94.7,2362.1,2,5,0.9977191129883843,1,25,2367.5
1,0,0,1,1,1,2,1,0,0,0,0,2,2,0,1,2,93.3,93.3,0,5,1.0,1,24,2239.2
1,0,0,0,24,1,0,0,2,0,0,2,0,0,0,0,2,54.95,1348.5,1,4,1.0225204731574158,0,24,1318.8000000000002
1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,101.15,6067.4,2,6,0.999736365134289,1,60,6069.0
1,1,0,0,57,1,2,1,2,0,0,2,0,2,2,0,2,93.75,5625.55,2,6,1.0527345029239767,0,57,5343.75
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.15,98.5,0,2,1.0908084163898117,1,24,1083.6
1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,3,20.55,1357.1,2,1,1.0005898400058983,0,66,1356.3
1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,3017.65,2,3,1.028247721270977,1,39,2934.75
0,0,0,1,9,1,0,0,0,0,2,2,2,2,0,1,3,72.9,651.4,3,6,0.9928364578570339,0,24,1749.6000000000001
0,0,1,0,44,1,2,1,0,0,0,0,2,2,0,1,2,96.1,4364.1,2,5,1.0320925172642137,1,44,4228.4
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,68.5,68.5,0,2,1.0,1,24,1644.0
1,0,1,0,20,1,0,0,2,0,0,2,0,2,1,1,3,64.15,1274.45,1,5,0.993335931410756,0,24,1539.6000000000001
1,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,21.25,711.9,2,1,1.1167058823529412,0,30,637.5
0,0,1,1,64,1,2,0,0,2,0,0,0,0,1,1,0,53.85,3399.85,2,4,0.9864931522748375,1,64,3446.4
1,0,1,0,62,1,2,2,1,1,1,1,1,1,1,1,1,23.75,1446.8,2,2,0.9825466893039049,0,62,1472.5
1,0,1,1,34,1,0,1,0,0,2,0,2,0,0,1,3,84.05,2909.95,2,4,1.0182839346327466,1,34,2857.7
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,20.0,935.9,2,1,0.9748958333333333,0,48,960.0
1,0,1,0,53,1,0,1,0,2,0,0,2,2,1,1,0,94.25,4867.95,2,5,0.9745157900005005,1,53,4995.25
0,0,0,0,15,1,0,1,0,0,2,0,2,2,0,1,1,94.0,1505.45,1,5,1.0676950354609929,1,24,2256.0
0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,104.5,5068.05,2,7,1.0103767942583732,0,48,5016.0
0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.7,8129.3,2,8,1.02923376886458,1,72,7898.400000000001
0,0,0,0,28,0,1,0,0,0,2,0,0,0,0,1,3,29.75,790.7,2,2,0.9492196878751501,1,28,833.0
1,0,1,0,37,1,0,1,0,0,2,2,0,2,0,1,2,90.35,3419.3,2,5,1.0228391091700446,0,37,3342.95
1,0,1,0,66,1,2,1,2,2,2,2,2,2,1,0,0,115.8,7942.15,2,9,1.0391675825613649,0,66,7642.8
0,0,1,1,41,1,2,0,2,2,2,2,0,2,0,0,1,79.9,3326.2,2,8,1.015354559052474,0,41,3275.9
0,0,0,0,27,1,0,0,0,2,0,2,0,0,0,1,3,56.15,1439.35,2,4,0.9494080010553742,0,27,1516.05
0,0,0,0,55,1,0,0,0,0,0,0,0,0,1,0,0,45.05,2462.6,2,2,0.9938855816769246,1,55,2477.75
0,0,0,0,41,1,2,0,0,0,2,2,0,2,1,1,2,68.6,2877.05,2,6,1.0229147408092158,0,41,2812.6
1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,3,70.05,657.5,3,2,1.042905860893013,1,24,1681.1999999999998
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.15,84.5,0,1,1.0483870967741937,0,24,483.59999999999997
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.95,69.95,0,2,1.0,1,24,1678.8000000000002
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25.25,25.25,0,1,1.0,1,24,606.0
1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,69.9,4226.7,2,6,0.9912755927671848,1,61,4263.900000000001
0,0,1,0,55,1,2,0,2,2,2,2,2,2,1,1,2,90.15,4916.95,2,9,0.9916704482428276,0,55,4958.25
0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,0,3,25.1,428.45,1,2,0.9483178397521026,0,24,602.4000000000001
1,0,0,0,5,1,2,1,0,0,2,0,2,0,0,1,2,92.5,452.7,0,5,0.9788108108108108,1,24,2220.0
0,1,1,0,31,1,2,1,0,0,0,0,0,2,0,1,2,84.85,2633.4,2,4,1.0011595415058834,1,31,2630.35
0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,2,100.75,1129.75,3,6,1.019399954883826,1,24,2418.0
0,0,1,1,25,1,0,2,1,1,1,1,1,1,2,0,3,20.1,486.05,2,1,0.9672636815920397,0,25,502.50000000000006
0,0,1,1,2,0,1,0,0,0,0,2,0,0,0,0,0,29.05,44.75,0,2,0.770223752151463,0,24,697.2
1,1,1,0,51,1,2,1,2,0,2,0,2,0,0,1,0,93.8,4750.95,2,6,0.9931330741251724,1,51,4783.8
1,0,1,1,32,1,2,1,2,0,0,0,2,2,0,1,1,99.55,3204.65,2,6,1.005980035158212,1,32,3185.6
1,0,1,0,49,1,0,1,0,2,0,0,2,0,0,1,1,85.3,4297.95,2,4,1.0282915041749408,1,49,4179.7
1,0,1,0,61,1,2,0,2,0,2,2,0,2,2,0,1,75.35,4729.3,2,7,1.0289251253712186,0,61,4596.349999999999
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,266.6,3,1,1.0890522875816995,0,24,489.59999999999997
1,1,1,0,71,0,1,0,2,2,2,2,0,0,2,0,1,46.35,3353.4,2,5,1.0190072473677014,0,71,3290.85
0,1,0,0,50,1,2,1,0,2,0,2,2,2,1,1,2,106.8,5347.95,2,7,1.0014887640449437,0,50,5340.0
1,1,1,0,11,1,0,1,0,0,0,0,0,0,0,1,2,70.2,834.7,3,2,1.080937580937581,1,24,1684.8000000000002
0,1,1,0,22,1,2,2,1,1,1,1,1,1,1,0,0,25.6,548.8,1,2,0.974431818181818,0,24,614.4000000000001
0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,3,85.45,85.45,0,4,1.0,1,24,2050.8
0,0,1,0,8,1,0,1,0,2,2,0,2,2,0,0,2,101.15,842.9,3,6,1.041646070192783,1,24,2427.6000000000004
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,0,2,1.0,1,24,1687.1999999999998
1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,94.45,498.1,0,5,1.0547379565907888,1,24,2266.8
1,0,1,0,52,1,0,1,2,0,0,0,2,0,0,0,2,84.1,4348.65,2,4,0.9943862617762736,1,52,4373.2
1,0,0,0,40,1,2,1,0,0,2,2,2,2,0,0,0,104.8,4131.95,2,7,0.9856750954198473,0,40,4192.0
1,0,0,0,57,1,2,1,0,0,0,0,2,0,1,1,2,86.9,4939.25,2,4,0.9971635071568449,1,57,4953.3
0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,26.3,1763.55,2,2,0.9718135228963465,0,69,1814.7
1,0,1,1,4,1,0,1,0,0,0,0,0,0,0,1,3,69.55,284.9,0,2,1.0240833932422717,1,24,1669.1999999999998
1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,103.25,7074.4,2,7,1.0076057541660732,1,68,7021.0
0,0,0,0,37,1,0,0,0,0,0,0,2,2,0,1,2,64.75,2345.2,2,4,0.9789001356568924,1,37,2395.75
1,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,95.5,829.1,3,5,0.964630599185573,1,24,2292.0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,3,19.4,967.85,2,1,1.0845472882115643,0,46,892.4
1,0,1,1,50,1,2,1,2,2,2,0,2,2,1,1,2,108.25,5431.4,2,8,1.0034919168591223,1,50,5412.5
0,0,1,1,37,1,2,1,0,2,0,0,2,0,0,1,2,88.8,3340.55,2,5,1.0167244947650353,1,37,3285.6
0,0,0,0,7,1,2,1,0,2,0,0,0,0,0,1,0,78.55,522.95,3,4,0.9510775666090753,1,24,1885.1999999999998
0,0,1,1,14,1,2,2,1,1,1,1,1,1,0,0,3,25.55,372.45,1,2,1.0412356723511322,0,24,613.2
0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,1,24.9,505.95,1,1,1.0159638554216868,1,24,597.5999999999999
1,0,1,1,50,1,2,2,1,1,1,1,1,1,2,0,3,24.95,1261.45,2,2,1.0111823647294589,0,50,1247.5
1,0,1,1,9,1,0,1,0,0,2,2,2,2,0,0,2,103.1,970.45,3,6,1.045856234508029,0,24,2474.3999999999996
0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,1,3,80.3,324.2,0,4,1.0093399750933998,1,24,1927.1999999999998
1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,55.3,1284.2,1,4,1.0096705715858167,0,24,1327.1999999999998
1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.15,385.9,0,6,0.953781512605042,1,24,2427.6000000000004
0,0,0,0,51,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1020.75,2,1,0.9692351516877938,0,51,1053.1499999999999
1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,74.75,827.05,3,6,0.9220178372352285,1,24,1794.0
0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,3,19.5,470.2,1,1,1.0483835005574136,0,24,468.0
1,0,1,0,71,1,2,1,0,2,2,0,0,2,0,1,0,93.25,6669.45,2,6,1.0073556621228712,1,71,6620.75
1,0,1,1,44,1,0,0,0,2,0,2,0,0,0,1,0,54.9,2549.1,2,4,1.0552657724788872,0,44,2415.6
0,0,0,0,30,1,0,0,2,2,0,0,0,0,0,1,0,55.3,1530.6,2,4,0.9226039783001808,1,30,1659.0
0,0,1,1,72,1,0,0,2,2,2,0,2,0,2,1,1,70.65,5011.15,2,6,0.9851281748840134,1,72,5086.8
0,0,1,0,55,1,0,1,2,0,0,0,2,2,1,1,2,94.75,5276.1,2,5,1.012444231230511,1,55,5211.25
0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,3,29.2,98.5,0,2,1.1244292237442923,1,24,700.8
1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5293.95,2,7,1.0270739562315692,0,68,5154.4
0,0,0,0,7,1,2,0,2,0,0,0,0,0,0,1,2,53.65,404.35,3,4,1.0766875249633872,1,24,1287.6
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,246.3,0,3,1.08311345646438,1,24,1819.1999999999998
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,43.95,85.1,0,2,0.968145620022753,1,24,1054.8000000000002
1,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,21.1,385.55,1,1,1.0748536381377194,0,24,506.40000000000003
0,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,1,19.25,1103.25,2,1,0.9551948051948052,0,60,1155.0
1,0,1,1,20,1,0,0,0,0,2,0,0,0,0,1,2,49.6,939.8,1,3,0.9473790322580645,1,24,1190.4
1,0,1,0,35,1,2,0,0,2,0,2,2,0,1,1,2,69.0,2441.7,2,6,1.011055900621118,0,35,2415.0
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,382.2,1,1,0.9958311620635747,0,24,484.79999999999995
0,0,1,1,42,1,2,1,2,2,0,0,2,0,1,1,1,94.45,3923.8,2,6,0.9891350928936954,1,42,3966.9
1,0,0,0,24,1,2,0,0,0,0,2,0,0,1,0,0,54.6,1242.25,1,4,0.9479929792429792,0,24,1310.4
0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,96.55,6581.9,2,6,1.002513175130228,1,68,6565.4
1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,19.65,411.25,1,1,1.1627085100367542,0,24,471.59999999999997
1,0,1,1,24,1,2,0,2,0,2,2,2,2,1,1,3,84.8,1990.5,1,8,0.9780365566037736,0,24,2035.1999999999998
0,0,0,0,61,1,2,1,2,2,2,2,2,2,1,1,3,115.1,6993.65,2,9,0.9960903562119896,0,61,7021.099999999999
1,0,0,0,64,1,2,0,0,2,2,2,2,2,2,0,1,86.55,5632.55,2,8,1.0168526140958984,0,64,5539.2
1,0,1,0,65,1,0,2,1,1,1,1,1,1,2,1,1,20.4,1414.45,2,1,1.0667043740573152,0,65,1326.0
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.0,810.3,2,1,0.9881707317073171,0,41,820.0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25,0,1,1.0,0,24,486.0
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,44.2,403.35,3,2,1.0139517345399698,1,24,1060.8000000000002
0,0,1,1,3,0,1,0,2,0,0,0,0,0,0,0,1,29.7,91.7,0,2,1.0291806958473626,1,24,712.8
0,0,0,0,12,1,0,1,0,0,2,0,2,2,0,1,2,96.0,1062.1,3,5,0.9219618055555555,1,24,2304.0
0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,1,0,20.9,1493.2,2,1,1.0062672686838736,0,71,1483.8999999999999
0,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,36.25,374.0,3,3,1.0317241379310345,0,24,870.0
1,0,1,0,1,1,0,1,0,0,0,2,2,0,0,1,2,84.8,84.8,0,4,1.0,0,24,2035.1999999999998
0,0,1,0,67,1,2,1,2,0,2,2,2,2,1,1,2,111.25,7511.65,2,8,1.0077679020627202,0,67,7453.75
0,0,0,0,50,1,0,1,0,2,0,2,2,2,2,1,3,100.2,5038.45,2,6,1.0056786427145707,0,50,5010.0
0,1,1,0,26,1,0,0,0,0,2,0,0,2,1,0,3,60.7,1597.4,2,4,1.012165758459004,1,26,1578.2
0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,1,3,76.4,76.4,0,3,1.0,1,24,1833.6000000000001
1,0,1,0,9,1,2,0,0,2,2,0,0,2,0,1,1,69.05,653.95,3,6,1.0522970472282567,1,24,1657.1999999999998
0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,25.8,1911.5,2,2,1.089546283629731,0,68,1754.4
0,0,1,1,17,1,2,1,2,0,2,0,2,2,0,1,2,104.2,1743.5,1,7,0.9842497459636446,1,24,2500.8
1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,460.25,0,4,0.9258700462683566,1,24,1988.3999999999999
1,0,1,1,70,1,2,0,2,2,2,2,2,2,2,1,1,90.15,6237.05,2,9,0.9883606687267253,0,70,6310.5
0,0,0,1,43,1,0,0,2,2,0,0,0,2,0,1,2,63.95,2737.05,2,5,0.9953452006473081,1,43,2749.85
1,0,1,1,6,1,0,1,0,2,0,0,0,2,0,1,1,83.55,477.55,0,4,0.9526231797326951,1,24,2005.1999999999998
0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,20.1,1389.6,2,1,0.9737229346226611,0,71,1427.1000000000001
0,0,0,0,61,1,2,1,0,0,2,2,2,2,2,1,2,106.6,6428.4,2,7,0.9885891797127303,0,61,6502.599999999999
0,0,0,0,15,1,0,0,2,0,2,2,0,0,0,0,2,58.95,955.15,1,5,1.0801809443030816,0,24,1414.8000000000002
0,0,1,1,54,1,2,2,1,1,1,1,1,1,1,1,0,24.75,1342.15,2,2,1.0042274597830154,0,54,1336.5
1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,1,19.95,1269.1,2,1,0.9638490164805953,0,66,1316.7
0,0,1,1,21,0,1,0,2,0,2,0,2,2,1,1,2,55.95,1157.05,1,5,0.9847653091620919,1,24,1342.8000000000002
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.3,44.4,0,1,1.1502590673575128,0,24,463.20000000000005
0,0,1,0,60,1,0,1,2,0,0,2,2,2,2,1,2,97.2,5611.75,2,6,0.9622342249657064,0,60,5832.0
0,0,0,0,37,0,1,0,0,0,2,0,0,2,0,1,1,40.2,1478.85,2,3,0.994251714400968,1,37,1487.4
0,0,0,0,3,1,0,1,2,0,2,0,2,2,0,1,1,99.0,287.4,0,6,0.9676767676767676,1,24,2376.0
0,0,0,0,72,1,2,0,2,2,2,2,2,2,2,1,0,91.35,6697.2,2,9,1.0182448458310527,0,72,6577.2
0,0,1,1,22,1,0,0,0,2,0,2,0,0,0,0,2,55.15,1206.05,1,4,0.9940245611143164,0,24,1323.6
0,0,1,1,14,1,0,0,2,2,0,2,0,0,0,0,0,59.45,780.85,1,5,0.9381833473507148,0,24,1426.8000000000002
0,0,0,0,65,0,1,0,2,0,2,2,2,2,2,0,1,59.95,3921.1,2,6,1.0062487970744851,0,65,3896.75
0,0,1,0,49,1,2,0,2,2,2,0,0,2,1,0,2,71.8,3472.05,2,7,0.9868824967312831,1,49,3518.2
1,0,1,1,62,1,2,1,2,2,0,0,2,2,0,1,2,105.5,6487.2,2,7,0.9917749579574988,1,62,6541.0
0,0,1,1,45,0,1,0,2,0,0,0,2,2,0,1,0,50.9,2333.85,2,4,1.0189259986902424,1,45,2290.5
0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,19.25,412.55,1,1,0.9741440377804015,0,24,462.0
1,0,1,0,57,0,1,0,0,2,2,2,2,2,2,1,0,57.5,3265.95,2,6,0.9964759725400457,0,57,3277.5
0,1,0,0,2,1,2,1,0,0,2,0,0,2,0,1,2,88.55,179.25,0,5,1.0121400338791644,1,24,2125.2
1,0,1,0,60,1,2,1,0,2,2,0,2,0,0,1,2,95.75,5742.9,2,6,0.9996344647519582,1,60,5745.0
0,0,1,1,67,1,2,1,2,0,0,2,0,2,1,1,1,94.35,6341.45,2,6,1.0031638310830584,0,67,6321.45
0,0,1,1,59,1,2,1,0,2,2,0,2,2,1,1,2,106.15,6256.2,2,7,0.9989381830955555,1,59,6262.85
1,1,1,0,72,1,2,1,2,2,2,0,0,2,2,1,1,102.65,7550.3,2,7,1.0215808843426963,1,72,7390.8
1,1,1,0,32,1,2,1,0,0,2,2,2,2,0,1,2,104.9,3351.55,2,7,0.9984360104861774,0,32,3356.8
0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,2,113.65,7714.65,2,9,0.9697253472440449,0,70,7955.5
0,0,0,0,28,0,1,0,0,0,2,2,0,0,0,1,3,35.75,961.4,2,3,0.9604395604395605,0,28,1001.0
0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,921.55,2,1,0.997834443181203,0,47,923.55
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5,0,1,1.0,0,24,492.0
0,0,1,0,26,1,0,2,1,1,1,1,1,1,1,0,3,19.2,459.6,2,1,0.920673076923077,0,26,499.2
0,1,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,78.85,292.8,0,3,0.9283449587824986,1,24,1892.3999999999999
0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,846.0,3,3,1.0542056074766355,1,24,1926.0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.2,70.2,0,2,1.0,1,24,1684.8000000000002
1,0,1,1,61,1,0,0,2,2,2,2,2,2,1,0,0,84.9,5264.5,2,8,1.0165286064608314,0,61,5178.900000000001
1,0,1,0,70,0,1,0,0,2,2,2,0,2,1,1,0,51.05,3635.15,2,5,1.0172519938435707,0,70,3573.5
0,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.05,96.8,3,1,0.6897043106519416,0,24,481.20000000000005
1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,3,70.95,1767.35,2,2,0.9963918252290345,1,25,1773.75
0,0,0,0,7,1,0,0,0,0,2,2,0,2,0,0,0,62.8,418.3,3,5,0.9515468607825297,0,24,1507.1999999999998
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,0,1,19.45,232.1,1,1,0.9179355349021159,0,24,466.79999999999995
1,0,0,0,14,1,2,1,0,0,0,2,2,0,0,1,2,89.95,1178.4,1,5,0.9357579607718575,0,24,2158.8
1,0,0,1,53,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1052.35,2,1,1.0053498925244804,0,53,1046.75
0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,3058.65,2,7,1.0023759585763912,0,38,3051.4
1,0,1,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.05,6890.0,2,7,1.0033055203646266,0,66,6867.3
1,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,3,19.65,973.1,2,1,1.0536516701856966,0,47,923.55
0,0,1,0,60,1,2,1,2,2,0,0,0,2,0,1,1,94.1,5475.9,2,6,0.9698724760892666,1,60,5646.0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,0,18.75,53.15,0,1,1.4173333333333333,0,24,450.0
0,0,1,1,35,1,2,2,1,1,1,1,1,1,0,1,2,25.75,882.55,2,2,0.979251040221914,0,35,901.25
0,0,1,0,48,1,0,1,0,2,2,0,2,2,1,1,2,97.05,4692.95,2,6,1.0074167095998627,1,48,4658.4
1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,1,3,19.15,1177.05,2,1,0.9756309834638818,0,63,1206.4499999999998
1,0,1,1,72,0,1,0,2,2,2,2,0,2,2,1,1,55.45,4179.2,2,6,1.046788898907925,0,72,3992.4
1,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.8,635.9,2,1,0.8991798642533936,0,34,707.2
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,3,91.25,6589.6,2,9,1.0171097819795485,0,71,6478.75
0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,155.8,0,4,0.9665012406947893,1,24,1934.3999999999999
0,1,0,0,31,1,0,1,2,0,0,0,0,0,0,1,1,73.55,2094.65,2,3,0.9186859937282079,1,31,2280.0499999999997
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,25.1,1857.85,2,2,1.0280267817618414,0,72,1807.2
1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.8,1207.0,1,2,1.0028248587570623,1,24,1699.1999999999998
0,0,0,0,32,1,2,1,2,0,2,2,2,2,1,1,0,109.55,3608.0,2,8,1.0292104062072114,0,32,3505.6
0,0,0,0,46,1,0,1,0,0,2,0,0,0,0,1,1,74.8,3548.3,2,3,1.0312427342478494,1,46,3440.7999999999997
0,0,0,0,31,1,2,1,2,0,2,0,0,0,0,1,1,84.75,2613.4,2,5,0.9947283280997241,1,31,2627.25
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,81.0,0,2,0.8833151581243184,1,24,1100.4
0,0,0,0,64,1,2,0,2,2,2,2,2,2,2,1,1,86.4,5442.05,2,9,0.9841670283564814,0,64,5529.6
1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,1214.05,1,2,1.0144134358288768,1,24,1689.6000000000001
1,0,0,1,71,1,2,1,2,0,2,0,2,2,2,0,0,106.7,7382.25,2,7,0.9744644059294851,1,71,7575.7
0,0,0,0,29,1,2,0,0,0,0,0,2,2,1,1,1,71.0,2080.1,2,5,1.010247693054881,1,29,2059.0
